0,0.19368236449082385
1,0.6881985819277244
2,0.2422417590146179
3,0.8730564383673358
4,0.9524873637391826
5,0.9054946101404328
6,0.8111644981905763
7,0.3094341073872261
8,0.677775547822736
9,0.45722167555481336
10,0.8914060026320215
11,0.6382556504860993
12,0.9567420225089713
13,0.7204349251720902
14,0.5384814246028957
15,0.8192321182184517
16,0.801475113042655
17,0.8318234702429619
18,0.9051956216825335
19,0.9475526341221788
20,0.5320493767780737
21,0.8463756596146862
22,0.7908424841266202
23,0.17779658590052122
24,0.23456172482336463
25,0.2434633280917611
26,0.36985695613768155
27,0.30574847968002505
28,0.4884197969713322
29,0.40624479434127375
30,0.8091318998031165
31,0.7658429696969627
32,0.9511072296995992
33,0.93050933280027
34,0.9159194025138934
35,0.19571703979454808
36,0.06764281836218036
37,0.3446212515095877
38,0.5094729690122421
39,0.4285281838002597
40,0.8217399391758561
41,0.776381415344242
42,0.9650709733783768
43,0.9277038105495
44,0.9261480652795161
45,0.8795346766617429
46,0.8192085686569943
47,0.10945331534676517
48,0.9850811911536902
49,0.25560661832304954
50,0.8664889405256093
51,0.5416091889129498
52,0.5412848232720578
53,0.9749366640501455
54,0.89433133283205
55,0.711538143980018
56,0.8208405390082576
57,0.7652718582974165
58,0.8516112437906274
59,0.6544293163099344
60,0.4792819136766752
61,0.8053093739395779
62,0.4148234670539545
63,0.5064475421433727
64,0.27767947777354046
65,0.9106642376638798
66,0.31693846727694025
67,0.8736745786845229
68,0.6085431212309199
69,0.8070174311973937
70,0.9249080424578942
71,0.6774932744711545
72,0.7269126763685239
73,0.6367406843117288
74,0.8718341435576367
75,0.31383816854268165
76,0.32656013573482195
77,0.8705173661324596
78,0.8966300950794335
79,0.2031287532282116
80,0.6559758090854468
81,0.6580355524631742
82,0.6782109874820759
83,0.8396362193589523
84,0.2954621865214114
85,0.8506125375773691
86,0.9230342185231875
87,0.13116012153856946
88,0.425254727612691
89,0.6766631139390079
90,0.8259154883121674
91,0.4319056097263494
92,0.7182113252809114
93,0.8827559219860402
94,0.9647431129511099
95,0.9519900920244193
96,0.47931380005922253
97,0.4708883722107498
98,0.8132211393708679
99,0.9473594929206315
100,0.10068849212463618
101,0.24660993179198548
102,0.776308793556972
103,0.6183737256128261
104,0.9605919305812542
105,0.843135633888647
106,0.7202772789127937
107,0.21011097747507135
108,0.9498462452316059
109,0.9352540971581813
110,0.5914937903057398
111,0.3154950973133845
112,0.8442301271472007
113,0.9406344001626354
114,0.6608472795593651
115,0.31033943999386027
116,0.19953207873445128
117,0.7768860296506686
118,0.4547420294767682
119,0.7915088149090704
120,0.9725625273339755
121,0.6459918965937953
122,0.4685664338005217
123,0.9552340684596053
124,0.5941969965680994
125,0.8016065189126739
126,0.4314760802574537
127,0.9243186403043497
128,0.7674210304769072
129,0.6235705899372218
130,0.45491990647351627
131,0.6268438583656383
132,0.7364767112899406
133,0.8433253936027554
134,0.4624869219431115
135,0.7997371032933748
136,0.28100728592899127
137,0.6589963846074981
138,0.9560535496544595
139,0.9649314238929548
140,0.21017652863725184
141,0.5348978107586123
142,0.874299029209454
143,0.7202479027429572
144,0.8411276038336456
145,0.7413696236296166
146,0.781878854112797
147,0.5953652740820462
148,0.6494981759253509
149,0.7817316164375268
150,0.6565184558038227
151,0.6286287348329328
152,0.31241626699978403
153,0.5737548268405748
154,0.7287152417989896
155,0.7794316216770828
156,0.7925798532216475
157,0.5287529797267738
158,0.12197742629572302
159,0.8304238724086913
160,0.7410153015253697
161,0.8443507511627575
162,0.8987202017871487
163,0.8982873019534383
164,0.7955905775732212
165,0.6403852085786412
166,0.6554741567179245
167,0.3773258112489774
168,0.3867966033970407
169,0.5941859091292898
170,0.1774693301410478
171,0.8879560595874003
172,0.49783075428411877
173,0.8175137507765445
174,0.6961184785945946
175,0.9593521420922178
176,0.8406841400928066
177,0.2733649060309456
178,0.8484840436742151
179,0.5351467132069208
180,0.11222606332220621
181,0.5891597037186769
182,0.8595694909571451
183,0.7736337617642208
184,0.977945617652852
185,0.7561925525184153
186,0.9346046588569589
187,0.7618306018945942
188,0.4222605142482247
189,0.6335469396774458
190,0.9844084023291897
191,0.6864908693069501
192,0.9627353122061858
193,0.7998771729353684
194,0.7304962202344746
195,0.3476896660677571
196,0.6464399253315702
197,0.8686704058751913
198,0.4789339822698985
199,0.6021584786117931
200,0.7660259744638113
201,0.7923035591918076
202,0.7767945368598762
203,0.657683552631169
204,0.6608945654999382
205,0.7542831290632692
206,0.9479274516331148
207,0.8353209648480088
208,0.9175904208013014
209,0.44263077497530506
210,0.6478694367751056
211,0.801272349501978
212,0.6437628169363953
213,0.352522289455856
214,0.9169582104646866
215,0.41597579979490434
216,0.45742300546912096
217,0.4552149758387215
218,0.8344101371724193
219,0.9158815240792153
220,0.48143020481904153
221,0.5330586769923824
222,0.88187868355652
223,0.7441394240082971
224,0.5792874135457761
225,0.27728639276164113
226,0.09531867996137709
227,0.4639890532696246
228,0.6269007895501342
229,0.9016826925341936
230,0.7012407924665468
231,0.8277055710084709
232,0.9663831622029209
