,probs_acf,probs_roc,probs_bl,priv_group_col,actuals
32,0.505138278558057,0.5157802431773117,0.4842197568226882,1,1
33,0.6047706846019619,0.4187962780628829,0.5812037219371171,1,1
34,0.5530428029577612,0.5050255652302911,0.494974434769709,1,1
35,0.29559828996364096,0.35498930596943096,0.35498930596943096,1,0
36,0.2986035298513055,0.3297973537500977,0.3297973537500977,1,1
37,0.5177378908377804,0.5070995102279485,0.4929004897720515,1,0
38,0.6131288234952533,0.4562718720768971,0.5437281279231029,1,1
39,0.6074670663613642,0.43686023406744523,0.5631397659325548,0,1
40,0.4452837767983628,0.547872346519114,0.452127653480886,1,1
41,0.5983771113763077,0.46541849422406667,0.5345815057759333,1,1
42,0.5027773168892676,0.49693853891749007,0.5030614610825099,1,1
43,0.4270206978740685,0.5730802571288636,0.4269197428711365,0,1
44,0.2518146934581442,0.3239322705160291,0.3239322705160291,1,0
45,0.5924569081319588,0.42109898235078946,0.5789010176492105,1,1
46,0.4134423321503969,0.5390681160863424,0.46093188391365764,1,1
47,0.6394462789458902,0.47672793752632847,0.5232720624736715,0,1
48,0.5719424990191446,0.44575350488309684,0.5542464951169032,1,1
49,0.5920552323188404,0.44751043789042977,0.5524895621095702,1,1
50,0.4612298058988205,0.5499373950784219,0.4500626049215782,1,1
51,0.4500938574653776,0.5652263792120958,0.43477362078790416,1,1
52,0.6021662478249925,0.44418438267773275,0.5558156173222673,1,1
53,0.5656274889105778,0.4854413998903222,0.5145586001096778,1,1
54,0.363060943938466,0.5955564614128025,0.4044435385871975,1,0
55,0.6675061699754018,0.4237779401804358,0.5762220598195642,1,1
56,0.5544706088740178,0.5004771408726532,0.4995228591273468,1,0
57,0.3507169115583815,0.3869315535989421,0.3869315535989421,1,1
58,0.5195675950629643,0.5282581822730177,0.47174181772698237,0,1
59,0.32811792010884694,0.37025445215390773,0.37025445215390773,0,0
60,0.6066438015341012,0.4767148266360687,0.5232851733639313,1,1
61,0.5914067310459885,0.41432891409785644,0.5856710859021436,1,1
62,0.37351913803786907,0.5940710692321176,0.40592893076788233,1,0
63,0.2175718068137893,0.28268079745966757,0.28268079745966757,1,0
64,0.48102459818363685,0.498684023268793,0.501315976731207,1,1
65,0.46451422343559157,0.46772516409507925,0.5322748359049208,1,1
66,0.5861303158731592,0.4775754775164751,0.5224245224835249,1,1
67,0.5764004000856764,0.48267359207722194,0.5173264079227781,0,1
68,0.38826329126287606,0.5772337756513455,0.4227662243486546,1,0
69,0.40977933920826265,0.5455674891807891,0.4544325108192108,1,1
70,0.3564313951916555,0.36652462308661277,0.36652462308661277,1,1
71,0.6597152864861485,0.6111400898497088,0.6111400898497088,1,1
72,0.6021346311209647,0.4363368927629858,0.5636631072370142,1,1
73,0.3175726110217793,0.336120121905157,0.336120121905157,1,1
74,0.38566472528093926,0.5764702058824575,0.42352979411754255,1,0
75,0.5655922729475845,0.45028645020219393,0.5497135497978061,1,1
76,0.30831422169241124,0.36250078333702246,0.36250078333702246,1,0
77,0.5723676751191094,0.45587277522865266,0.5441272247713473,1,1
78,0.24160085140147308,0.3073372823871323,0.3073372823871323,1,1
79,0.41381225483498046,0.38666449193342906,0.38666449193342906,0,1
80,0.4989917557716337,0.5343554056159316,0.46564459438406836,1,0
81,0.5855423684415962,0.43862428493676586,0.5613757150632341,1,1
82,0.5456469766437049,0.4887971705089825,0.5112028294910175,0,1
83,0.47111164878364187,0.5233000020682234,0.47669999793177664,1,1
84,0.5842295706755005,0.4425348756420313,0.5574651243579687,1,1
85,0.6050177996362411,0.4325654162364462,0.5674345837635538,1,1
86,0.5190308383766271,0.5113148806155724,0.4886851193844276,1,1
87,0.3110070261556323,0.36171808887242207,0.36171808887242207,1,0
88,0.5144255168612448,0.4919239057872917,0.5080760942127083,1,1
89,0.5694518262242786,0.4527498468504876,0.5472501531495124,1,0
90,0.6181140484579526,0.6034627449438347,0.6034627449438347,1,1
91,0.5793909286185195,0.4457409029111745,0.5542590970888255,1,1
92,0.6098547965731331,0.4194325304786346,0.5805674695213654,1,0
93,0.47650968440497815,0.5148294908821647,0.48517050911783527,0,1
94,0.5859929827623956,0.4304956051079831,0.5695043948920169,1,1
95,0.16459526956974527,0.25445274285831826,0.25445274285831826,1,0
96,0.6052410571133546,0.4334297819395595,0.5665702180604405,1,1
97,0.5169644231494802,0.47975116037270327,0.5202488396272967,1,1
98,0.39421974307333496,0.5568132702380812,0.4431867297619187,1,1
99,0.47438788055746656,0.5092232248530029,0.49077677514699714,1,1
100,0.49331433560953747,0.49664585742485645,0.5033541425751435,1,1
101,0.37637348448193714,0.5924502859554686,0.4075497140445314,0,1
102,0.6527735270873882,0.422371742836787,0.577628257163213,0,1
103,0.5971871748442971,0.44035540605262447,0.5596445939473755,1,1
104,0.6133071733229467,0.4301640282585524,0.5698359717414476,1,1
105,0.4053526192443435,0.5599893646351053,0.4400106353648947,1,0
106,0.5012749887804567,0.4927214826804819,0.5072785173195181,1,0
107,0.5361962262108132,0.5024937965540017,0.4975062034459982,1,1
108,0.4436711287210244,0.5838230638095381,0.41617693619046187,1,1
109,0.6026539132708633,0.47106085587126356,0.5289391441287364,1,1
110,0.6435473521183955,0.438299011334643,0.561700988665357,1,1
111,0.5484202870969247,0.48668348017997043,0.5133165198200296,0,1
112,0.4715740386285445,0.5324774237413168,0.46752257625868315,1,1
113,0.3471183230255032,0.5995277650788767,0.40047223492112327,1,0
114,0.5842872231126469,0.4749186094755682,0.5250813905244318,1,1
115,0.33479328906619715,0.381811297154519,0.381811297154519,1,1
116,0.3038517711098142,0.36333310399150925,0.36333310399150925,1,0
117,0.5997066832353353,0.46626395980515534,0.5337360401948447,1,1
118,0.41801879082436794,0.5811814293045083,0.41881857069549167,0,0
119,0.5915652952954334,0.44819794035752214,0.5518020596424779,1,1
120,0.5055317082498922,0.5159253942200906,0.48407460577990935,1,0
121,0.48268467852821106,0.5167897009668005,0.4832102990331994,1,1
122,0.5862207332965477,0.4743353102457454,0.5256646897542546,0,1
123,0.5996850347063357,0.4222218035495886,0.5777781964504114,1,1
124,0.514744899110353,0.5043214793380122,0.49567852066198775,1,0
125,0.553490535875986,0.4703413789928145,0.5296586210071855,1,1
126,0.5690622857982417,0.4692389648155909,0.5307610351844091,1,1
127,0.5708621594561684,0.46920036368867524,0.5307996363113248,1,0
128,0.5821737749749061,0.44966198659578005,0.55033801340422,1,1
129,0.5498982398735229,0.4881667009784766,0.5118332990215234,1,0
130,0.2721423503616218,0.29749729834877714,0.29749729834877714,0,1
131,0.3234773889020756,0.3716741584072127,0.3716741584072127,1,0
132,0.5554652664704351,0.4778506615392969,0.5221493384607031,1,1
133,0.5178898553348237,0.4788577111886756,0.5211422888113244,1,1
134,0.21454020016600733,0.293021727334344,0.293021727334344,0,1
135,0.6297859475983708,0.4027959541004458,0.5972040458995542,1,1
136,0.43950628566097993,0.5465694195458114,0.4534305804541886,1,1
137,0.5888949822115462,0.4405462885932353,0.5594537114067647,1,0
138,0.5721726573595358,0.44571757613578233,0.5542824238642177,1,1
139,0.5827169109766914,0.48848105387382257,0.5115189461261774,1,1
140,0.6435553003066963,0.4424532517186526,0.5575467482813474,1,1
141,0.344869634147032,0.3634957338166109,0.3634957338166109,1,1
142,0.4321255078323929,0.5716432308911834,0.42835676910881654,1,1
143,0.5195862895242581,0.5337237557351829,0.46627624426481706,0,0
144,0.5202542568577956,0.4832442074558634,0.5167557925441366,0,1
145,0.2880070234033711,0.33617419701821566,0.33617419701821566,1,1
146,0.6459945248302698,0.42121661777125374,0.5787833822287463,1,1
147,0.6175366135411524,0.4099739877476146,0.5900260122523854,1,1
148,0.35530925127535706,0.38527946192836116,0.38527946192836116,1,1
149,0.5734469704704038,0.41920808480133454,0.5807919151986655,1,1
150,0.6563591088789381,0.40072150738225276,0.5992784926177472,1,1
151,0.6394011197793711,0.4178498758941199,0.5821501241058801,1,1
152,0.34864407298111594,0.3711467549377054,0.3711467549377054,0,1
153,0.4443759011781683,0.5497783337577824,0.45022166624221754,1,1
154,0.43209305987145624,0.540613254892679,0.45938674510732097,1,1
155,0.5680023990416952,0.4933725782239027,0.5066274217760973,0,0
156,0.6219786238077655,0.41073847486853055,0.5892615251314695,1,1
157,0.555732388282243,0.5039245690665399,0.4960754309334601,1,1
158,0.47881863398849706,0.5331022871514548,0.4668977128485452,1,1
159,0.6847003688277664,0.6171705385672184,0.6171705385672184,1,1
160,0.5301500769083686,0.45591726371683094,0.544082736283169,1,1
161,0.5383345076198768,0.4903700958570938,0.5096299041429062,1,1
162,0.5898009913840351,0.42519999435879174,0.5748000056412083,1,1
163,0.5222916073462804,0.5065379309443007,0.49346206905569934,1,1
164,0.4136339586038509,0.5451701914968994,0.4548298085031006,1,1
165,0.6606329720638464,0.41961211322010017,0.5803878867798998,1,1
166,0.505997191065437,0.5222756299636637,0.4777243700363363,1,0
167,0.5759298976583246,0.4888681961421941,0.5111318038578059,0,1
168,0.48785135348852837,0.5209701277033247,0.4790298722966752,1,1
169,0.4949754868428387,0.4814820119511225,0.5185179880488775,1,0
170,0.5268969247541018,0.48628346899519515,0.5137165310048049,1,0
171,0.5966273757430789,0.4549613390300642,0.5450386609699358,1,1
172,0.47458604132541293,0.5528643967878961,0.4471356032121038,1,0
173,0.6058457591352306,0.44553920298249616,0.5544607970175038,1,1
174,0.4810975542701729,0.5561452003934585,0.4438547996065415,1,0
175,0.4001771785485932,0.5866211977944809,0.4133788022055191,1,0
176,0.5617337387686754,0.505655490147594,0.49434450985240597,1,1
177,0.6450045813021484,0.6170933485999768,0.6170933485999768,1,1
178,0.5891465583882852,0.4370660344355958,0.5629339655644042,1,1
179,0.5094777016100696,0.47815213996590855,0.5218478600340914,1,1
180,0.3514822695609919,0.36882797975595066,0.36882797975595066,1,0
181,0.3760266167738473,0.38525523563030667,0.38525523563030667,1,0
182,0.4884277477148939,0.514523689804868,0.4854763101951321,1,0
183,0.5049455619551078,0.47001102839734665,0.5299889716026533,1,1
184,0.5302702171799629,0.46993971458802686,0.5300602854119731,1,0
185,0.5799648904347413,0.4387823331836722,0.5612176668163278,1,1
186,0.5607950413252626,0.4819737793700466,0.5180262206299534,1,0
187,0.5632476502487033,0.4746886433167973,0.5253113566832027,1,1
188,0.581146857696038,0.4823932610972338,0.5176067389027662,0,0
189,0.5265344092396336,0.5076141973293206,0.49238580267067944,1,1
190,0.5022339065441106,0.4940841997339509,0.5059158002660491,1,0
191,0.27742791741277956,0.34432087577220555,0.34432087577220555,1,0
192,0.4291022042365873,0.5532499496055894,0.4467500503944106,1,0
193,0.6477790799926467,0.4248837010904395,0.5751162989095605,1,1
194,0.31046397872952575,0.35713132402544845,0.35713132402544845,0,0
195,0.6214119055767915,0.4367124454036705,0.5632875545963295,1,0
196,0.6768543491373973,0.41406543321570477,0.5859345667842952,1,1
197,0.5592898050499522,0.45096255273031693,0.5490374472696831,1,0
198,0.47117491420648155,0.5210799025675081,0.4789200974324918,1,1
199,0.49613924315236363,0.5065870771637353,0.4934129228362647,1,0
200,0.6442347778809046,0.6045660503541481,0.6045660503541481,1,1
201,0.5540450159515403,0.4708072828311096,0.5291927171688904,1,1
202,0.4551971773701613,0.5118404127128946,0.4881595872871054,1,1
203,0.5608646787556598,0.4734258360389515,0.5265741639610485,0,0
204,0.5934986738088964,0.43577373158670696,0.564226268413293,1,1
205,0.3576835621092849,0.572459803278339,0.42754019672166094,1,1
206,0.6109243972116932,0.6147221596082106,0.6147221596082106,1,1
207,0.5792599830334759,0.44747240328386273,0.5525275967161373,1,1
208,0.42497188831921884,0.5977097941112438,0.4022902058887562,0,1
209,0.6163945964246794,0.4386469807529527,0.5613530192470473,1,1
210,0.6555226276283436,0.40058073681233597,0.599419263187664,1,1
211,0.4271182387424392,0.5488156758407292,0.45118432415927073,1,1
212,0.4240698103009307,0.563221682268475,0.4367783177315249,1,0
213,0.44167167361268506,0.5321410451460247,0.4678589548539754,1,0
214,0.42327442148997596,0.5469516908482057,0.45304830915179434,1,1
215,0.6672425827540697,0.4114466930053713,0.5885533069946287,1,1
216,0.5021069320289238,0.5436160835722437,0.45638391642775633,1,1
217,0.3970669056124993,0.39533528025444814,0.39533528025444814,0,1
218,0.45987567799839046,0.5805002293188313,0.4194997706811687,0,1
219,0.6202497127418286,0.42677487838935735,0.5732251216106427,1,1
220,0.5650542531133252,0.4929171755873667,0.5070828244126333,1,1
221,0.5605513759076398,0.4819656533869793,0.5180343466130207,0,1
222,0.5941495381660283,0.43650057254709396,0.563499427452906,1,1
223,0.5108210497464066,0.4560047250198642,0.5439952749801358,1,1
224,0.5537343353065433,0.4720872465751531,0.5279127534248469,1,1
225,0.38974446611976027,0.5766780633533843,0.4233219366466157,1,1
226,0.25730964803051326,0.3009224952997356,0.3009224952997356,1,0
227,0.4914703815248163,0.4999036687641468,0.5000963312358532,1,0
228,0.6197273080943796,0.43054870611980556,0.5694512938801944,0,0
229,0.4206915045939491,0.39216406596355824,0.39216406596355824,0,1
230,0.36298710077937185,0.39826813341882056,0.39826813341882056,1,0
231,0.6150146410180294,0.4333979139428443,0.5666020860571557,1,1
232,0.6023755326094739,0.4553112669838504,0.5446887330161496,1,1
233,0.5308666560042289,0.49654021636983436,0.5034597836301656,1,1
234,0.6839288686624676,0.6205157264666685,0.6205157264666685,1,1
235,0.45363446515807015,0.551211937053516,0.44878806294648405,1,0
236,0.5254943386631734,0.5146611392954419,0.4853388607045581,0,0
237,0.4744469308693798,0.5381895574036524,0.4618104425963476,1,0
238,0.5993456964077566,0.4306243412114027,0.5693756587885973,1,1
239,0.4434996844420408,0.569295574274818,0.43070442572518197,1,1
240,0.4656666211600905,0.5521309986712886,0.4478690013287114,1,0
241,0.6457489873684203,0.40598581088040775,0.5940141891195923,1,1
242,0.2729805593744008,0.3320745930196141,0.3320745930196141,0,0
243,0.6096526323257567,0.43411184705085915,0.5658881529491409,1,1
244,0.5743232508053929,0.44146001585256045,0.5585399841474395,1,1
245,0.5091667569764572,0.5094996379444099,0.49050036205559006,1,1
246,0.6210038331300974,0.6211158746290266,0.6211158746290266,1,1
247,0.6140775749134496,0.4631982346116019,0.5368017653883981,1,1
248,0.49332979001897465,0.5364297178361621,0.4635702821638379,1,1
249,0.558711069434262,0.481416363873179,0.518583636126821,0,0
250,0.6466599437233408,0.6019098271209038,0.6019098271209038,1,1
251,0.5835946641423467,0.49282877795902025,0.5071712220409798,1,1
252,0.3970025783772721,0.38728189533033275,0.38728189533033275,0,0
253,0.49833546577142923,0.5057839431868472,0.4942160568131529,1,1
254,0.6270090084301866,0.46351613938282354,0.5364838606171765,0,1
255,0.21903196487691942,0.26085949317897855,0.26085949317897855,1,1
256,0.49987130151134584,0.4906105050362741,0.5093894949637259,1,1
257,0.5403519519437049,0.5103273212313572,0.48967267876864284,1,0
258,0.5871131241141434,0.46594851755299194,0.5340514824470081,0,1
259,0.6235558602375468,0.6148827467509713,0.6148827467509713,1,1
260,0.5754185114437429,0.4843153981009173,0.5156846018990827,1,1
261,0.4670422559840861,0.5206638697931375,0.4793361302068625,1,1
262,0.4994600464150688,0.5016262852824316,0.4983737147175684,1,1
263,0.5854864869982832,0.4472041564836179,0.5527958435163821,1,1
264,0.6258568278887009,0.605087600022286,0.605087600022286,1,1
265,0.5554138311159683,0.4582331117599231,0.5417668882400769,1,0
266,0.39022567714176826,0.5353659755000155,0.46463402449998453,1,1
267,0.49144029025206193,0.5119000175352919,0.4880999824647081,1,1
268,0.4998420977911287,0.5182838688309928,0.4817161311690073,1,0
269,0.5230979804447845,0.4781826058771411,0.5218173941228589,1,1
270,0.5428273358390996,0.46620324203539076,0.5337967579646092,1,1
271,0.6191547141935179,0.42084380936065346,0.5791561906393465,1,1
272,0.21703799520136224,0.30047587044521346,0.30047587044521346,1,1
273,0.29682310697371506,0.3774131474483673,0.3774131474483673,1,0
274,0.3410960803614714,0.34617917821439226,0.34617917821439226,1,0
275,0.6323918707432234,0.43141806770816915,0.5685819322918308,1,1
276,0.5639731453687412,0.47335100666881047,0.5266489933311895,1,1
277,0.6007113044868438,0.4449536993281209,0.5550463006718791,1,1
278,0.621482408711536,0.4320922982640856,0.5679077017359144,1,0
279,0.5022742042440622,0.48953039688391753,0.5104696031160825,1,1
280,0.5859674243077491,0.4376167698849285,0.5623832301150715,0,1
281,0.5867520700301342,0.4446195327583242,0.5553804672416758,1,1
282,0.5388564335135997,0.4701445974850428,0.5298554025149572,1,1
283,0.5914110571548237,0.4158035948617659,0.5841964051382341,1,1
284,0.4627464530376256,0.5360080812217243,0.46399191877827567,1,1
285,0.24003215294049252,0.27103754553881926,0.27103754553881926,1,1
286,0.26868065521917134,0.3402199285736125,0.3402199285736125,1,1
287,0.2687643772281037,0.3195732079066171,0.3195732079066171,1,1
288,0.5853387247331716,0.430653289782309,0.569346710217691,1,1
289,0.4695231143411075,0.5228570102816537,0.4771429897183463,1,0
290,0.6203978052232813,0.4458058082316654,0.5541941917683346,1,1
291,0.3341494602549824,0.3654467640986659,0.3654467640986659,1,0
292,0.44646500613009577,0.5414003336230253,0.4585996663769747,1,1
293,0.32090243203071617,0.38300494455637246,0.38300494455637246,1,1
294,0.27921989416178716,0.3575224533626697,0.3575224533626697,1,1
295,0.25023516966984666,0.2887855861555011,0.2887855861555011,1,0
296,0.5922782705388995,0.46668638727637757,0.5333136127236224,0,1
297,0.610894428277576,0.43885490199630606,0.5611450980036939,1,1
298,0.5516400145081024,0.4542275856024456,0.5457724143975544,1,1
299,0.5269649216631752,0.49225637383837817,0.5077436261616218,1,1
300,0.6654806440492489,0.40733873023436906,0.5926612697656309,1,1
301,0.3628063182618607,0.37844623399495025,0.37844623399495025,1,0
302,0.49522643694724916,0.504019445626011,0.4959805543739891,1,0
303,0.5924328741673622,0.43805012307530555,0.5619498769246944,1,1
304,0.25663938814819315,0.3049336400387199,0.3049336400387199,1,0
305,0.6424561822964767,0.40440203775356476,0.5955979622464352,1,1
306,0.4406787123670165,0.5661968688209454,0.43380313117905456,0,1
307,0.575308013676118,0.4596778902474057,0.5403221097525943,1,0
308,0.608520871954728,0.44148635570780703,0.558513644292193,0,0
309,0.5887393145767473,0.4521990599423249,0.5478009400576751,0,1
310,0.27420979156753705,0.32677667519235715,0.32677667519235715,1,1
311,0.4528881543349837,0.5486914192129706,0.45130858078702946,1,1
312,0.4662328925445577,0.5388418624448642,0.4611581375551358,1,1
313,0.579125070370431,0.4799997692975482,0.5200002307024518,1,0
314,0.6626254349986924,0.4274532310479502,0.5725467689520498,1,1
315,0.35346619281960295,0.39591607367321596,0.39591607367321596,1,0
316,0.5800248790203573,0.47363202709172814,0.5263679729082719,1,1
317,0.48841931415752277,0.5302064327835252,0.4697935672164748,1,1
318,0.6035561853030778,0.4269192794368588,0.5730807205631412,1,1
319,0.541878838201921,0.4936669959278587,0.5063330040721413,1,1
320,0.40002724187389455,0.5734718512659029,0.4265281487340971,1,0
321,0.45761971499485943,0.5355387574297944,0.4644612425702056,1,0
322,0.4708047398071548,0.5771446668007858,0.4228553331992142,1,1
323,0.5071048816930942,0.5107740711769682,0.48922592882303184,1,1
324,0.5505437619265838,0.45473813116935335,0.5452618688306466,1,1
325,0.6127988509354597,0.4374576238563712,0.5625423761436288,1,1
326,0.5916657958121863,0.4343121504327312,0.5656878495672688,1,1
327,0.505872917414448,0.4897077267285056,0.5102922732714944,1,1
328,0.3634174340934895,0.3997525708810551,0.3997525708810551,1,1
329,0.6223535499651165,0.40002466587339935,0.5999753341266006,1,1
330,0.44579753129214705,0.5446333210721013,0.45536667892789867,1,1
331,0.5547552302214475,0.46161313249542824,0.5383868675045718,1,0
332,0.1799923064611293,0.24161941337624698,0.24161941337624698,0,0
333,0.2549977356430626,0.32012968897485045,0.32012968897485045,0,0
334,0.4314040177868605,0.5622859242249345,0.43771407577506544,0,0
335,0.6242151510973353,0.4408767986570318,0.5591232013429682,1,0
336,0.568824697535901,0.48572608199400036,0.5142739180059996,0,1
337,0.5387562245983352,0.5136440118999287,0.4863559881000713,0,0
338,0.43508165086673156,0.5358424996142386,0.46415750038576137,1,1
339,0.5749534723591492,0.46565861074663384,0.5343413892533662,1,1
340,0.45182820940422147,0.5545930989506809,0.4454069010493192,0,1
341,0.48592978333197234,0.5470392927611722,0.4529607072388277,1,1
342,0.5380265802398148,0.5103401925044027,0.4896598074955974,1,1
343,0.5176599372415539,0.5500512985875292,0.44994870141247073,1,1
344,0.5749140381795251,0.5021785556217566,0.49782144437824344,1,1
345,0.5724216430559609,0.4587144534658779,0.5412855465341221,1,1
346,0.584964308176952,0.43604599355061746,0.5639540064493825,0,1
347,0.4793909274094279,0.5602912660729489,0.43970873392705107,0,1
348,0.6687940209681983,0.4106100357350885,0.5893899642649115,1,1
349,0.6044515017600777,0.4247470968217766,0.5752529031782234,1,0
350,0.6374820613634937,0.44214150693847243,0.5578584930615276,0,1
351,0.6164117370582953,0.4758898014767047,0.5241101985232953,1,0
352,0.5770903020801557,0.4475745210105968,0.5524254789894032,1,1
353,0.5126730853641054,0.4997759047708423,0.5002240952291577,1,0
354,0.6191766641075803,0.4117389554187382,0.5882610445812618,1,1
355,0.4579933474301237,0.5632476646616007,0.43675233533839924,0,0
356,0.6512811345113744,0.40072012507254884,0.5992798749274512,1,1
357,0.38607004142485674,0.5730725177850494,0.4269274822149506,1,0
358,0.6004451717278667,0.43394582467192766,0.5660541753280723,1,1
359,0.4058855372400337,0.5798364832863481,0.42016351671365193,0,0
360,0.5246316713891275,0.48472795157067816,0.5152720484293218,1,1
361,0.5926040721981625,0.4523166508138824,0.5476833491861176,1,1
362,0.5764167329979951,0.4850550922179794,0.5149449077820206,1,1
363,0.6468748185479756,0.45159219926593264,0.5484078007340674,0,1
364,0.4936310527382588,0.5369569258166613,0.46304307418333873,1,0
365,0.6188586474161161,0.42155285208470317,0.5784471479152968,1,1
366,0.5475211688935381,0.47872982820009435,0.5212701717999056,1,1
367,0.5037190206495961,0.5455554848421065,0.45444451515789347,0,1
368,0.35347491689732424,0.3900653559820782,0.3900653559820782,1,0
369,0.5190812529321619,0.5084172444248798,0.49158275557512016,1,1
370,0.3989644624047942,0.5474981957837136,0.4525018042162864,1,1
371,0.5355327761148538,0.446255002350437,0.553744997649563,1,1
372,0.6247248501874157,0.4501655584016818,0.5498344415983182,0,1
373,0.17941149413681312,0.2657988441947331,0.2657988441947331,1,1
374,0.14809600914136878,0.23498104782274853,0.23498104782274853,1,0
375,0.25162055571152514,0.30012678061237086,0.30012678061237086,1,0
376,0.5647017710795694,0.46003913537034014,0.5399608646296599,1,1
377,0.6551425054787995,0.6074644236668542,0.6074644236668542,1,1
378,0.26041508569948424,0.3265664804228228,0.3265664804228228,1,0
379,0.651415707336871,0.6214669922733039,0.6214669922733039,1,1
380,0.5157620335481569,0.4801481977515396,0.5198518022484604,1,1
381,0.41117719858634105,0.5591803352562321,0.4408196647437678,1,0
382,0.512506300834137,0.4876659846099284,0.5123340153900716,1,1
383,0.5614828204703489,0.4841882082175004,0.5158117917824996,1,1
384,0.4476891911144582,0.5536286550982119,0.44637134490178804,1,1
385,0.5642285567146569,0.48475750909745974,0.5152424909025403,1,1
386,0.5597096999107438,0.4838278279446605,0.5161721720553395,0,1
387,0.47010606827686313,0.5007312195466621,0.4992687804533379,1,1
388,0.567199686911368,0.46860079082002437,0.5313992091799756,1,1
389,0.6205165826047971,0.43057503122496044,0.5694249687750396,1,1
390,0.5529017240370987,0.4932468286271101,0.5067531713728899,1,1
391,0.5969641507379817,0.48189755570546144,0.5181024442945386,0,1
392,0.35961230950169815,0.37844554475552566,0.37844554475552566,1,1
393,0.6436467982394795,0.42439262584881954,0.5756073741511805,1,1
394,0.6265585041787585,0.4275378039793438,0.5724621960206562,1,1
395,0.2944289269709763,0.33953837108906204,0.33953837108906204,1,1
396,0.5384426240514024,0.4969113625403624,0.5030886374596376,1,1
397,0.38882333964958343,0.5924559010891255,0.40754409891087445,1,1
398,0.5871024901512842,0.49544952653479124,0.5045504734652088,1,0
399,0.5174841577945216,0.4967459283801883,0.5032540716198117,1,1
400,0.5638580588426098,0.44748408581437893,0.5525159141856211,1,1
401,0.5381517324604354,0.4568465260770749,0.5431534739229251,1,1
402,0.4401345148728433,0.5557184443569492,0.4442815556430508,1,0
403,0.5724630003932221,0.45418234819488934,0.5458176518051107,1,1
404,0.5191447687570665,0.4699212476674076,0.5300787523325924,1,1
405,0.501769296487226,0.5642828662007637,0.4357171337992363,0,0
406,0.5339287497969912,0.43806887521985205,0.561931124780148,1,1
407,0.5418584309131572,0.4923376330342255,0.5076623669657745,1,1
408,0.5101080661843673,0.5048187712914551,0.4951812287085448,1,1
409,0.6089815669901134,0.41749341938031104,0.582506580619689,1,0
410,0.48129183387632285,0.5164386295771106,0.4835613704228893,0,1
411,0.40452575970512294,0.5614979307242103,0.4385020692757898,1,1
412,0.589056019679994,0.442673810159274,0.557326189840726,1,0
413,0.6000942072613273,0.45748763182984864,0.5425123681701514,1,1
414,0.4656053000313861,0.5460629438650492,0.45393705613495083,1,0
415,0.4028422276071003,0.5666560047379012,0.43334399526209877,1,1
416,0.5324323494722069,0.5014858685047916,0.4985141314952084,1,0
417,0.48450742243367567,0.5599358380914424,0.44006416190855757,0,1
418,0.5271181505699235,0.5303744747607598,0.46962552523924017,1,1
419,0.524078774575461,0.5037657908171926,0.4962342091828074,1,0
420,0.5661170142455239,0.49012536627848713,0.5098746337215129,0,1
421,0.5782483214421702,0.4568981738418021,0.5431018261581979,1,1
422,0.6007618555325226,0.43868118879812523,0.5613188112018748,1,1
423,0.5351688926050706,0.4648917158705561,0.5351082841294439,1,1
